name	x	y	z	size	type	material	manufacturer	group	hemisphere
G41	-60.812275	-33.524673	1.805016	2.3	surface	platinum	AdTech	grid	L
G42	-57.755199	-32.981739	11.538797	2.3	surface	platinum	AdTech	grid	L
G43	-52.877266	-32.953468	21.183041	2.3	surface	platinum	AdTech	grid	L
G44	-43.800789	-31.690046	27.866476	2.3	surface	platinum	AdTech	grid	L
G45	-32.140522	-29.056581	32.368584	2.3	surface	platinum	AdTech	grid	L
G46	-26.806541	-28.233833	40.229252	2.3	surface	platinum	AdTech	grid	L
G47	-24.143856	-29.035446	50.388283	2.3	surface	platinum	AdTech	grid	L
G48	-23.340864	-29.384224	62.711594	2.3	surface	platinum	AdTech	grid	L
G49	-57.088032	-43.027824	0.996025	2.3	surface	platinum	AdTech	grid	L
G50	-55.676212	-43.49472	10.800419	2.3	surface	platinum	AdTech	grid	L
G51	-52.277679	-43.819824	20.83526	2.3	surface	platinum	AdTech	grid	L
G52	-49.425316	-43.978905	30.871836	2.3	surface	platinum	AdTech	grid	L
G53	-43.988762	-43.630096	40.780495	2.3	surface	platinum	AdTech	grid	L
G54	-36.69603	-41.818089	48.065208	2.3	surface	platinum	AdTech	grid	L
G55	-30.046734	-40.64209	56.306671	2.3	surface	platinum	AdTech	grid	L
G56	-22.565832	-38.848183	62.264484	2.3	surface	platinum	AdTech	grid	L
G57	-52.017784	-51.187752	-1.032508	2.3	surface	platinum	AdTech	grid	L
G58	-50.787334	-52.079437	8.997209	2.3	surface	platinum	AdTech	grid	L
G59	-48.991211	-53.163815	19.076689	2.3	surface	platinum	AdTech	grid	L
G60	-45.87764	-53.151791	29.357901	2.3	surface	platinum	AdTech	grid	L
G61	-40.425549	-52.360199	38.465523	2.3	surface	platinum	AdTech	grid	L
G62	-33.835007	-51.223682	46.376247	2.3	surface	platinum	AdTech	grid	L
G63	-26.611526	-49.815231	52.807083	2.3	surface	platinum	AdTech	grid	L
G64	-19.077299	-47.6954	59.194939	2.3	surface	platinum	AdTech	grid	L
OF01	-22.014393	70.508652	3.145134	2.3	surface	platinum	AdTech	strip	L
OF02	-32.15583	66.260101	4.415437	2.3	surface	platinum	AdTech	strip	L
OF03	-40.065178	58.883381	7.286509	2.3	surface	platinum	AdTech	strip	L
OF04	-44.383636	51.094757	12.436009	2.3	surface	platinum	AdTech	strip	L
OF05	-48.640091	42.652325	16.27062	2.3	surface	platinum	AdTech	strip	L
OF06	-51.004585	34.265007	20.773497	2.3	surface	platinum	AdTech	strip	L
AT01	-18.192242	29.305759	-29.719845	2.3	surface	platinum	AdTech	strip	L
AT02	-29.446609	29.377533	-31.399445	2.3	surface	platinum	AdTech	strip	L
AT03	-39.928806	26.781782	-28.229437	2.3	surface	platinum	AdTech	strip	L
AT04	-47.39959	22.053059	-21.861973	2.3	surface	platinum	AdTech	strip	L
AT05	-54.544678	16.14275	-15.717656	2.3	surface	platinum	AdTech	strip	L
AT06	-59.190147	9.816038	-10.727317	2.3	surface	platinum	AdTech	strip	L
MT01	-42.713448	17.215408	-30.292715	2.3	surface	platinum	AdTech	strip	L
MT02	-50.541416	12.199835	-26.263252	2.3	surface	platinum	AdTech	strip	L
MT03	-57.225872	4.970509	-19.740057	2.3	surface	platinum	AdTech	strip	L
MT04	-61.154423	-1.983806	-13.678155	2.3	surface	platinum	AdTech	strip	L
O01	-1.00066	-78.948212	0.164499	2.3	surface	platinum	AdTech	strip	L
O02	-12.113496	-87.002258	5.324197	2.3	surface	platinum	AdTech	strip	L
O03	-21.400095	-83.145012	12.899968	2.3	surface	platinum	AdTech	strip	L
O04	-27.087076	-77.357124	18.109659	2.3	surface	platinum	AdTech	strip	L
O05	-33.842091	-71.191139	20.38932	2.3	surface	platinum	AdTech	strip	L
O06	-41.545834	-61.821365	24.027378	2.3	surface	platinum	AdTech	strip	L
P01	0.04459	-72.894066	2.993005	2.3	surface	platinum	AdTech	strip	R
P02	-0.122466	-75.425331	13.055383	2.3	surface	platinum	AdTech	strip	L
P03	-3.472983	-77.860992	23.147217	2.3	surface	platinum	AdTech	strip	L
P04	-10.571157	-77.835396	31.438242	2.3	surface	platinum	AdTech	strip	L
P05	-19.033733	-72.462273	37.737717	2.3	surface	platinum	AdTech	strip	L
P06	-23.396505	-65.754349	42.365967	2.3	surface	platinum	AdTech	strip	L
DMT01	-14	16	-22	2.3	depth	platinum	AdTech	depth	L
DMT02	-15.888889	11.777778	-20	2.3	depth	platinum	AdTech	depth	L
DMT03	-17.777778	7.555556	-18	2.3	depth	platinum	AdTech	depth	L
DMT04	-19.666667	3.333333	-16	2.3	depth	platinum	AdTech	depth	L
DMT05	-21.555556	-0.888889	-14	2.3	depth	platinum	AdTech	depth	L
DMT06	-23.444444	-5.111111	-12	2.3	depth	platinum	AdTech	depth	L
DMT07	-25.333333	-9.333333	-10	2.3	depth	platinum	AdTech	depth	L
DMT08	-27.222222	-13.555556	-8	2.3	depth	platinum	AdTech	depth	L
DMT09	-29.111111	-17.777778	-6	2.3	depth	platinum	AdTech	depth	L
DMT10	-31	-22	-4	2.3	depth	platinum	AdTech	depth	L
DI01	-37	26	1	2.3	depth	platinum	AdTech	depth	L
DI02	-37.285714	21	1.857143	2.3	depth	platinum	AdTech	depth	L
DI03	-37.571429	16	2.714286	2.3	depth	platinum	AdTech	depth	L
DI04	-37.857143	11	3.571429	2.3	depth	platinum	AdTech	depth	L
DI05	-38.142857	6	4.428571	2.3	depth	platinum	AdTech	depth	L
DI06	-38.428571	1	5.285714	2.3	depth	platinum	AdTech	depth	L
DI07	-38.714286	-4	6.142857	2.3	depth	platinum	AdTech	depth	L
DI08	-39	-9	7	2.3	depth	platinum	AdTech	depth	L
DAL01	-33	19	32	2.3	depth	platinum	AdTech	depth	L
DAL02	-33	14.333333	33.333333	2.3	depth	platinum	AdTech	depth	L
DAL03	-33	9.666667	34.666667	2.3	depth	platinum	AdTech	depth	L
DAL04	-33	5	36	2.3	depth	platinum	AdTech	depth	L
DSL01	-10	-20	57	2.3	depth	platinum	AdTech	depth	L
DSL02	-14	-19.333333	54.333333	2.3	depth	platinum	AdTech	depth	L
DSL03	-18	-18.666667	51.666667	2.3	depth	platinum	AdTech	depth	L
DSL04	-22	-18	49	2.3	depth	platinum	AdTech	depth	L
DPL01	-22	-33	27	2.3	depth	platinum	AdTech	depth	L
DPL02	-22.666667	-30.333333	31	2.3	depth	platinum	AdTech	depth	L
DPL03	-23.333333	-27.666667	35	2.3	depth	platinum	AdTech	depth	L
DPL04	-24	-25	39	2.3	depth	platinum	AdTech	depth	L
