name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description
GA39	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA40	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA41	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA42	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA43	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA44	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA45	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA46	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA47	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA48	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA49	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA50	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA51	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA52	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA53	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA54	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA55	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA56	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA57	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA58	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA59	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA60	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	good	n/a
GA61	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	bad	spikes
GA62	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	bad	spikes
GA63	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	bad	spikes
GA64	ECOG	microV	500	0.15	512	n/a	n/a	grid	n/a	bad	spikes
GB001	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB002	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB003	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB004	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB005	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB006	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB007	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB008	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB009	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB010	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB011	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB012	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB013	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB014	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB015	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB016	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB017	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB018	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB019	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB020	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB021	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB022	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB023	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB024	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB025	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB026	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB027	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB028	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB029	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB030	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB031	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB032	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB033	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB034	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB035	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB036	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB037	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB038	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB039	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB040	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB041	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB042	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB043	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB044	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB045	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB046	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB047	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB048	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB049	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB050	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB051	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB052	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB053	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB054	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB055	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB056	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB057	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB058	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB059	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB060	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB061	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB062	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB063	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB064	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB065	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB066	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB067	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB068	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB069	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB070	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB071	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB072	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB073	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB074	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB075	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB076	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB077	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB078	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB079	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB081	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB082	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB083	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB084	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB085	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB086	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB087	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB088	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB089	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB090	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB091	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB092	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB093	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB094	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB095	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB097	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB098	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB099	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB100	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB101	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB102	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB103	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB104	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB105	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB106	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB107	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB108	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB109	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB110	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB111	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB113	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	bad	spikes
GB114	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB115	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB116	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB117	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB118	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB119	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB120	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB121	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB122	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB123	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB124	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB125	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB126	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
GB127	ECOG	microV	500	0.15	512	n/a	n/a	HDgrid	n/a	good	n/a
AT01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
AT02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
AT03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
AT04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IT01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IT02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IT03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IT04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
PT01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
PT02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
PT03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
PT04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
P04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P05	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P06	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P07	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
P08	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
F01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
F02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
F03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
F04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	bad	spikes
F05	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
F06	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IF01	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IF02	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IF03	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
IF04	ECOG	microV	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
DAMT01	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DAMT02	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT03	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT04	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT05	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT06	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT07	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAMT08	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPMT01	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT02	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT03	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT04	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT05	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT06	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT07	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DPMT08	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DAI01	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAI02	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAI03	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DAI04	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPI01	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPI02	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPI03	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DPI04	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMTO01	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
DMTO02	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO03	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO04	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO05	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO06	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO07	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO08	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO09	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
DMTO10	SEEG	microV	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
SG1	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG6	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
EKG1	ECG	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
EKG2	ECG	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC1	TRIG	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC2	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC3	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC4	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC5	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
TRIG	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
OSAT	OTHER	%	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
PR	OTHER	bpm	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
Pleth	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
