name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description
GB23	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB24	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB25	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB26	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB27	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB28	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB29	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB30	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB31	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB32	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB33	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	bad	spikes
GB34	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB35	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB36	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB37	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB38	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB39	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB40	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB41	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB42	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB43	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB44	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB45	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB46	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB47	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB48	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB49	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB50	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB51	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB52	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB53	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB54	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB55	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB56	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB57	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB58	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB59	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB60	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB61	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB62	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB63	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB64	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB65	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	bad	spikes
GB66	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB67	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB68	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB69	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB70	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB71	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB72	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB73	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB74	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB75	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB76	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB77	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB78	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB79	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB80	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB81	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB82	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB83	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB84	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB85	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB86	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB87	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB88	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB89	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB90	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB91	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB92	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB93	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB94	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB95	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB96	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB97	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	bad	spikes
GB98	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB99	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB100	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB101	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB102	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB103	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB104	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB105	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB106	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB107	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB108	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB109	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB110	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB111	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB112	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB115	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB116	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB117	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB118	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB119	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB120	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB121	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB122	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB123	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB124	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB125	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
GB126	ECOG	unknown	500	0.15	512	n/a	car	HDgrid	n/a	good	n/a
C255	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	spikes
C256	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	spikes
DC1	TRIG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
TRIG	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
OSAT	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
PR	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
Pleth	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
