name	x	y	z	size	type	material	manufacturer	group	hemisphere
GA31	61.677391	-15.243477	26.869389	2.3	surface	platinum	AdTech	grid	R
GA32	60.320827	-24.633848	29.772425	2.3	surface	platinum	AdTech	grid	R
GA33	41.80114	50.519753	43.02277	2.3	surface	platinum	AdTech	grid	R
GA34	46.36253	41.955345	42.714989	2.3	surface	platinum	AdTech	grid	R
GA35	50.495499	32.228035	42.272602	2.3	surface	platinum	AdTech	grid	R
GA36	52.425259	22.798239	41.002041	2.3	surface	platinum	AdTech	grid	R
GA37	55.132305	13.389885	39.807831	2.3	surface	platinum	AdTech	grid	R
GA38	56.572598	3.838414	37.527695	2.3	surface	platinum	AdTech	grid	R
GA39	59.449619	-6.151893	36.015682	2.3	surface	platinum	AdTech	grid	R
GA40	60.577126	-15.834937	34.142647	2.3	surface	platinum	AdTech	grid	R
GA41	37.864998	48.54591	50.076843	2.3	surface	platinum	AdTech	grid	R
GA42	42.337826	39.505295	50.186317	2.3	surface	platinum	AdTech	grid	R
GA43	46.864994	30.086031	50.304146	2.3	surface	platinum	AdTech	grid	R
GA44	48.483181	20.369188	49.248459	2.3	surface	platinum	AdTech	grid	R
GA45	52.254555	11.286633	48.136963	2.3	surface	platinum	AdTech	grid	R
GA46	54.893017	1.538914	47.298672	2.3	surface	platinum	AdTech	grid	R
GA47	57.659607	-8.442872	46.59948	2.3	surface	platinum	AdTech	grid	R
GA48	58.823963	-17.752504	44.334568	2.3	surface	platinum	AdTech	grid	R
GA49	31.414555	45.215729	56.421688	2.3	surface	platinum	AdTech	grid	R
GA50	36.93956	36.870937	57.781372	2.3	surface	platinum	AdTech	grid	R
GA51	41.9034	27.447609	57.755997	2.3	surface	platinum	AdTech	grid	R
GA52	43.096783	17.524763	55.900867	2.3	surface	platinum	AdTech	grid	R
GA53	48.411709	8.729634	56.921223	2.3	surface	platinum	AdTech	grid	R
GA54	50.582825	-0.809842	55.50227	2.3	surface	platinum	AdTech	grid	R
GA55	51.6488	-11.065549	53.718174	2.3	surface	platinum	AdTech	grid	R
GA56	53.769676	-20.830357	52.794003	2.3	surface	platinum	AdTech	grid	R
GA57	22.997454	41.900661	61.232445	2.3	surface	platinum	AdTech	grid	R
GA58	30.879389	33.710503	64.236595	2.3	surface	platinum	AdTech	grid	R
GA59	34.403858	24.371664	63.85574	2.3	surface	platinum	AdTech	grid	R
GA60	37.789284	15.239242	63.920921	2.3	surface	platinum	AdTech	grid	R
GA61	40.961792	5.065628	62.865124	2.3	surface	platinum	AdTech	grid	R
GA62	42.663414	-4.763944	61.734165	2.3	surface	platinum	AdTech	grid	R
GA63	46.958057	-13.364266	62.235928	2.3	surface	platinum	AdTech	grid	R
GA64	46.953552	-23.780207	59.646328	2.3	surface	platinum	AdTech	grid	R
GB01	57.411774	-37.883091	1.992365	1	surface	platinum	PMT	grid	R
GB02	54.120144	-44.604412	1.276654	1	surface	platinum	PMT	grid	R
GB03	50.417847	-50.89851	2.019603	1	surface	platinum	PMT	grid	R
GB04	45.858315	-56.154324	1.916853	1	surface	platinum	PMT	grid	R
GB05	42.822121	-63.371086	2.089301	1	surface	platinum	PMT	grid	R
GB06	39.097721	-69.57869	2.148193	1	surface	platinum	PMT	grid	R
GB07	33.640408	-74.526291	2.043846	1	surface	platinum	PMT	grid	R
GB08	26.958141	-78.405296	1.266669	1	surface	platinum	PMT	grid	R
GB09	58.332012	-36.884205	9.8599	1	surface	platinum	PMT	grid	R
GB10	55.244068	-43.908245	9.610615	1	surface	platinum	PMT	grid	R
GB11	51.606087	-50.127228	10.216368	1	surface	platinum	PMT	grid	R
GB12	46.235912	-55.622112	9.774847	1	surface	platinum	PMT	grid	R
GB13	43.021702	-61.813103	10.007836	1	surface	platinum	PMT	grid	R
GB14	39.330811	-68.056374	10.104065	1	surface	platinum	PMT	grid	R
GB15	34.121777	-73.337624	9.959664	1	surface	platinum	PMT	grid	R
GB16	27.79763	-77.790268	9.179919	1	surface	platinum	PMT	grid	R
GB17	59.357571	-36.05061	18.147993	1	surface	platinum	PMT	grid	R
GB18	56.150036	-42.807713	17.600088	1	surface	platinum	PMT	grid	R
GB19	52.741688	-48.860699	18.246836	1	surface	platinum	PMT	grid	R
GB20	47.273693	-54.837975	17.723053	1	surface	platinum	PMT	grid	R
GB21	43.236328	-60.72168	17.925272	1	surface	platinum	PMT	grid	R
GB22	39.223511	-66.584663	18.007223	1	surface	platinum	PMT	grid	R
GB23	34.608768	-72.195976	17.560688	1	surface	platinum	PMT	grid	R
GB24	27.929062	-76.473785	17.359276	1	surface	platinum	PMT	grid	R
GB25	58.704823	-34.548496	25.750601	1	surface	platinum	PMT	grid	R
GB26	56.419094	-41.125183	25.918398	1	surface	platinum	PMT	grid	R
GB27	52.960056	-47.809147	25.991425	1	surface	platinum	PMT	grid	R
GB28	48.812817	-53.304485	26.388302	1	surface	platinum	PMT	grid	R
GB29	44.098053	-59.438843	26.266087	1	surface	platinum	PMT	grid	R
GB30	39.281841	-65.761147	26.192038	1	surface	platinum	PMT	grid	R
GB31	34.481636	-70.976456	26.174459	1	surface	platinum	PMT	grid	R
GB32	27.894146	-75.434685	25.246395	1	surface	platinum	PMT	grid	R
GB33	57.412468	-32.223301	33.267231	1	surface	platinum	PMT	grid	R
GB34	55.674732	-39.779243	33.935757	1	surface	platinum	PMT	grid	R
GB35	52.655544	-46.088413	33.968357	1	surface	platinum	PMT	grid	R
GB36	48.789612	-52.290985	33.968178	1	surface	platinum	PMT	grid	R
GB37	43.896187	-58.372776	34.724186	1	surface	platinum	PMT	grid	R
GB38	39.656059	-63.81789	34.720108	1	surface	platinum	PMT	grid	R
GB39	33.976753	-69.511543	33.999882	1	surface	platinum	PMT	grid	R
GB40	27.260592	-73.786194	33.766895	1	surface	platinum	PMT	grid	R
GB41	56.863598	-30.695654	41.083431	1	surface	platinum	PMT	grid	R
GB42	54.473927	-37.293396	41.94315	1	surface	platinum	PMT	grid	R
GB43	52.195808	-43.901745	42.14426	1	surface	platinum	PMT	grid	R
GB44	48.060886	-50.947094	42.190975	1	surface	platinum	PMT	grid	R
GB45	43.772709	-56.663845	43.136086	1	surface	platinum	PMT	grid	R
GB46	37.851562	-61.747299	41.862904	1	surface	platinum	PMT	grid	R
GB47	32.770519	-67.285194	41.906105	1	surface	platinum	PMT	grid	R
GB48	26.047564	-71.510857	41.635487	1	surface	platinum	PMT	grid	R
GB49	55.352707	-27.773924	48.894306	1	surface	platinum	PMT	grid	R
GB50	52.545074	-34.408939	49.829803	1	surface	platinum	PMT	grid	R
GB51	49.847233	-41.495255	50.479187	1	surface	platinum	PMT	grid	R
GB52	45.157341	-47.913097	49.757698	1	surface	platinum	PMT	grid	R
GB53	41.566475	-54.185608	50.143955	1	surface	platinum	PMT	grid	R
GB54	34.525211	-57.870533	49.805584	1	surface	platinum	PMT	grid	R
GB55	30.062735	-63.996609	49.21154	1	surface	platinum	PMT	grid	R
GB56	22.753788	-68.058853	48.481396	1	surface	platinum	PMT	grid	R
GB57	50.619976	-24.106226	55.75396	1	surface	platinum	PMT	grid	R
GB58	49.407299	-31.942938	56.796463	1	surface	platinum	PMT	grid	R
GB59	46.663986	-38.008987	57.563278	1	surface	platinum	PMT	grid	R
GB60	41.802269	-44.269753	57.243904	1	surface	platinum	PMT	grid	R
GB61	36.035259	-49.165649	56.877445	1	surface	platinum	PMT	grid	R
GB62	30.73661	-54.17799	56.948578	1	surface	platinum	PMT	grid	R
GB63	24.518482	-58.980312	55.705288	1	surface	platinum	PMT	grid	R
GB64	16.402409	-63.118916	54.933891	1	surface	platinum	PMT	grid	R
MP01	10.563866	-0.004355	80.547813	2.3	surface	platinum	AdTech	strip	R
MP02	12.269175	-9.791715	79.759109	2.3	surface	platinum	AdTech	strip	R
MP03	14.922763	-19.228485	76.924629	2.3	surface	platinum	AdTech	strip	R
MP04	16.78163	-28.041662	75.351768	2.3	surface	platinum	AdTech	strip	R
MP05	20.260075	-36.67226	73.686172	2.3	surface	platinum	AdTech	strip	R
MP06	20.98152	-47.485909	68.900352	2.3	surface	platinum	AdTech	strip	R
LP01	22.554962	18.847164	73.122604	2.3	surface	platinum	AdTech	strip	R
LP02	26.951216	10.10093	71.453651	2.3	surface	platinum	AdTech	strip	R
LP03	31.900457	1.694176	70.108437	2.3	surface	platinum	AdTech	strip	R
LP04	35.809074	-6.162346	68.770088	2.3	surface	platinum	AdTech	strip	R
LP05	39.63493	-15.508072	68.747002	2.3	surface	platinum	AdTech	strip	R
LP06	42.915707	-25.299057	63.829628	2.3	surface	platinum	AdTech	strip	R
BT01	39.507118	21.308475	-26.375135	2.3	surface	platinum	AdTech	strip	R
BT02	41.854462	9.771597	-25.460938	2.3	surface	platinum	AdTech	strip	R
BT03	44.290813	0.682352	-20.831844	2.3	surface	platinum	AdTech	strip	R
BT04	45.041992	-8.236862	-16.825247	2.3	surface	platinum	AdTech	strip	R
IO01	18.832659	-65.019302	-18.32254	2.3	surface	platinum	AdTech	strip	R
IO02	23.683456	-73.702202	-16.072451	2.3	surface	platinum	AdTech	strip	R
IO03	25.801008	-78.358826	-4.576487	2.3	surface	platinum	AdTech	strip	R
IO04	26.289028	-78.853523	6.163257	2.3	surface	platinum	AdTech	strip	R
DMT01	17	20	-15	2.3	depth	platinum	AdTech	depth	R
DMT02	18.111111	10.555556	-12.888889	2.3	depth	platinum	AdTech	depth	R
DMT03	19.222222	1.111111	-10.777778	2.3	depth	platinum	AdTech	depth	R
DMT04	20.333333	-8.333333	-8.666667	2.3	depth	platinum	AdTech	depth	R
DMT05	21.444444	-17.777778	-6.555556	2.3	depth	platinum	AdTech	depth	R
DMT06	22.555556	-27.222222	-4.444444	2.3	depth	platinum	AdTech	depth	R
DMT07	23.666667	-36.666667	-2.333333	2.3	depth	platinum	AdTech	depth	R
DMT08	24.777778	-46.111111	-0.222222	2.3	depth	platinum	AdTech	depth	R
DMT09	25.888889	-55.555556	1.888889	2.3	depth	platinum	AdTech	depth	R
DMT10	27	-65	4	2.3	depth	platinum	AdTech	depth	R
DAH01	19	-28	-6	2.3	depth	platinum	AdTech	depth	R
DAH02	19.857143	-32.857143	-4.857143	2.3	depth	platinum	AdTech	depth	R
DAH03	20.714286	-37.714286	-3.714286	2.3	depth	platinum	AdTech	depth	R
DAH04	21.571429	-42.571429	-2.571429	2.3	depth	platinum	AdTech	depth	R
DAH05	22.428571	-47.428571	-1.428571	2.3	depth	platinum	AdTech	depth	R
DAH06	23.285714	-52.285714	-0.285714	2.3	depth	platinum	AdTech	depth	R
DAH07	24.142857	-57.142857	0.857143	2.3	depth	platinum	AdTech	depth	R
DAH08	25	-62	2	2.3	depth	platinum	AdTech	depth	R
DPH01	5	-49	-8	2.3	depth	platinum	AdTech	depth	R
DPH02	7.714286	-51.571429	-5.142857	2.3	depth	platinum	AdTech	depth	R
DPH03	10.428571	-54.142857	-2.285714	2.3	depth	platinum	AdTech	depth	R
DPH04	13.142857	-56.714286	0.571429	2.3	depth	platinum	AdTech	depth	R
DPH05	15.857143	-59.285714	3.428571	2.3	depth	platinum	AdTech	depth	R
DPH06	18.571429	-61.857143	6.285714	2.3	depth	platinum	AdTech	depth	R
DPH07	21.285714	-64.428571	9.142857	2.3	depth	platinum	AdTech	depth	R
DPH08	24	-67	12	2.3	depth	platinum	AdTech	depth	R
