name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description	bb_method	bb_bandwidth
LPFI05	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFI06	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFI07	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFI08	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFI09	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFI10	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS01	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS02	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS03	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS04	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS05	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS06	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS07	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS08	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS09	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LPFS10	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP01	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	bad	outofrange	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP02	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP03	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP04	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP05	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP06	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP07	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
LP08	ECOG	uV^2	200	70	512	n/a	car	strip	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT01	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT02	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT03	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT04	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT05	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT06	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT07	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLMT08	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII01	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII02	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII03	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII04	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII05	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII06	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII07	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII08	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII09	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLII10	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI01	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI02	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI03	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI04	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI05	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI06	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI07	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI08	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI09	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSI10	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL01	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	bad	outofrange	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL02	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL03	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL04	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL05	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL06	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL07	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL08	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	bad	outofrange	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL09	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLSL10	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL01	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL02	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL03	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL04	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL05	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL06	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL07	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
DLIL08	SEEG	uV^2	200	70	512	n/a	car	depth	n/a	good	n/a	@(bp,banddim)geomean(abs(hilbert(bp)).^2,banddim)	10
SG1	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
SG2	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
SG3	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
SG4	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
SG5	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
SG6	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
EKG1	ECG	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
DC1	TRIG	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
DC2	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
DC3	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
DC4	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
DC5	OTHER	microV	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a	n/a	n/a
