name	type	units	low_cutoff	high_cutoff	sampling_frequency	notch	reference	group	description	status	status_description
RST01	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST02	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST05	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST06	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST07	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST08	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST09	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RST10	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT01	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT02	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT03	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT04	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT05	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
RPT06	ECOG	unknown	500	0.15	512	n/a	n/a	strip	n/a	good	n/a
LDMT01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDMT13	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
LDMT14	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
LDII01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
LDII06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDII12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
LDSI02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
LDSI12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	bad	spikes
RDMT02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT13	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDMT14	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDII12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI01	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI02	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI03	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI04	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI05	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI06	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI07	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI08	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI09	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI10	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI11	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
RDSI12	SEEG	unknown	500	0.15	512	n/a	n/a	depth	n/a	good	n/a
SG1	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
SG6	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
ECG1	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
ECG2	ECG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC1	TRIG	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC2	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC3	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC4	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
DC5	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
TRIG	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
OSAT	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
PR	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
Pleth	OTHER	unknown	500	0.15	512	n/a	n/a	n/a	n/a	bad	n/a
