name	x	y	z	size	type	material	manufacturer	group	hemisphere
OC03	45.084877	-76.593506	6.981578	2.3	surface	platinum	AdTech	strip	R
OC04	52.465828	-68.966858	4.959843	2.3	surface	platinum	AdTech	strip	R
OC05	59.261944	-60.704094	2.978782	2.3	surface	platinum	AdTech	strip	R
OC06	64.285484	-51.856064	1.451194	2.3	surface	platinum	AdTech	strip	R
OC07	70.235306	-42.753071	0.028138	2.3	surface	platinum	AdTech	strip	R
OC08	73.477119	-32.566952	-2.486288	2.3	surface	platinum	AdTech	strip	R
FR01	27.105709	48.457249	-14.567714	2.3	surface	platinum	AdTech	strip	R
FR02	35.561977	50.167816	-13.028401	2.3	surface	platinum	AdTech	strip	R
FR03	44.431538	52.852238	-12.861848	2.3	surface	platinum	AdTech	strip	R
FR04	56.978504	49.063969	-6.478293	2.3	surface	platinum	AdTech	strip	R
DAMT01	14	2	-8	2.3	depth	platinum	AdTech	depth	R
DAMT02	18.857143	2.857143	-8.714286	2.3	depth	platinum	AdTech	depth	R
DAMT03	23.714286	3.714286	-9.428571	2.3	depth	platinum	AdTech	depth	R
DAMT04	28.571429	4.571429	-10.142857	2.3	depth	platinum	AdTech	depth	R
DAMT05	33.428571	5.428571	-10.857143	2.3	depth	platinum	AdTech	depth	R
DAMT06	38.285714	6.285714	-11.571429	2.3	depth	platinum	AdTech	depth	R
DAMT07	43.142857	7.142857	-12.285714	2.3	depth	platinum	AdTech	depth	R
DAMT08	48	8	-13	2.3	depth	platinum	AdTech	depth	R
DPMT01	16	-38	1	2.3	depth	platinum	AdTech	depth	R
DPMT02	20.428571	-35.857143	1.142857	2.3	depth	platinum	AdTech	depth	R
DPMT03	24.857143	-33.714286	1.285714	2.3	depth	platinum	AdTech	depth	R
DPMT04	29.285714	-31.571429	1.428571	2.3	depth	platinum	AdTech	depth	R
DPMT05	33.714286	-29.428571	1.571429	2.3	depth	platinum	AdTech	depth	R
DPMT06	38.142857	-27.285714	1.714286	2.3	depth	platinum	AdTech	depth	R
DPMT07	42.571429	-25.142857	1.857143	2.3	depth	platinum	AdTech	depth	R
DPMT08	47	-23	2	2.3	depth	platinum	AdTech	depth	R
