name	x	y	z	size	type	material	manufacturer	group	hemisphere
G48	-56.049614	-19.104952	34.907524	2.3	surface	platinum	AdTech	grid	L
G49	-48.3009	25.82419	-19.729918	2.3	surface	platinum	AdTech	grid	L
G50	-54.280285	19.932285	-12.716216	2.3	surface	platinum	AdTech	grid	L
G51	-57.935101	12.751878	-6.755715	2.3	surface	platinum	AdTech	grid	L
G52	-58.45953	5.021491	0.096188	2.3	surface	platinum	AdTech	grid	L
G53	-59.796001	-1.949985	7.744981	2.3	surface	platinum	AdTech	grid	L
G54	-60.079567	-9.7923	14.229512	2.3	surface	platinum	AdTech	grid	L
G55	-57.627747	-17.608768	20.604202	2.3	surface	platinum	AdTech	grid	L
G56	-55.229553	-24.849854	27.205778	2.3	surface	platinum	AdTech	grid	L
G57	-45.348057	18.513033	-26.581654	2.3	surface	platinum	AdTech	grid	L
G58	-52.314938	12.572806	-20.44673	2.3	surface	platinum	AdTech	grid	L
G59	-56.207928	6.076091	-13.831709	2.3	surface	platinum	AdTech	grid	L
G60	-58.057484	-1.673164	-6.401211	2.3	surface	platinum	AdTech	grid	L
G61	-58.450665	-9.151738	-0.104714	2.3	surface	platinum	AdTech	grid	L
G62	-58.988026	-15.988675	7.314284	2.3	surface	platinum	AdTech	grid	L
G63	-56.896626	-24.085741	13.417205	2.3	surface	platinum	AdTech	grid	L
G64	-52.197174	-31.052845	19.793354	2.3	surface	platinum	AdTech	grid	L
LAT01	-12.993397	8.458385	-19.994728	2.3	surface	platinum	AdTech	strip	L
LAT02	-22.099903	8.844787	-25.738804	2.3	surface	platinum	AdTech	strip	L
LAT03	-30.957956	10.468589	-28.902597	2.3	surface	platinum	AdTech	strip	L
LAT04	-40.829659	10.886945	-28.792078	2.3	surface	platinum	AdTech	strip	L
LPT01	-43.614635	-29.863203	-10.408637	2.3	surface	platinum	AdTech	strip	L
LPT02	-46.391552	-22.093025	-15.077928	2.3	surface	platinum	AdTech	strip	L
LPT03	-49.572601	-13.453162	-18.46143	2.3	surface	platinum	AdTech	strip	L
LPT04	-49.045639	-3.781838	-21.451632	2.3	surface	platinum	AdTech	strip	L
LOF01	-10.073754	45.315948	-18.068029	2.3	surface	platinum	AdTech	strip	L
LOF02	-18.404243	48.194313	-13.829337	2.3	surface	platinum	AdTech	strip	L
LOF03	-27.04866	50.787834	-10.434258	2.3	surface	platinum	AdTech	strip	L
LOF04	-35.447651	54.233559	-7.773338	2.3	surface	platinum	AdTech	strip	L
LO01	-15.272804	-70.809166	12.147094	2.3	surface	platinum	AdTech	strip	L
LO02	-25.029646	-67.644989	10.966464	2.3	surface	platinum	AdTech	strip	L
LO03	-33.04356	-61.203941	10.336282	2.3	surface	platinum	AdTech	strip	L
LO04	-40.256229	-54.497383	8.63816	2.3	surface	platinum	AdTech	strip	L
LO05	-46.565731	-46.783653	8.287844	2.3	surface	platinum	AdTech	strip	L
LO06	-49.399231	-36.760345	6.123075	2.3	surface	platinum	AdTech	strip	L
LO07	-54.74934	-28.140005	3.92038	2.3	surface	platinum	AdTech	strip	L
LO08	-57.693295	-19.283615	1.764778	2.3	surface	platinum	AdTech	strip	L
DAM01	-11	1	-15	2.3	depth	platinum	AdTech	depth	L
DAM02	-15.142857	3.571429	-14.571429	2.3	depth	platinum	AdTech	depth	L
DAM03	-19.285714	6.142857	-14.142857	2.3	depth	platinum	AdTech	depth	L
DAM04	-23.428571	8.714286	-13.714286	2.3	depth	platinum	AdTech	depth	L
DAM05	-27.571429	11.285714	-13.285714	2.3	depth	platinum	AdTech	depth	L
DAM06	-31.714286	13.857143	-12.857143	2.3	depth	platinum	AdTech	depth	L
DAM07	-35.857143	16.428571	-12.428571	2.3	depth	platinum	AdTech	depth	L
DAM08	-40	19	-12	2.3	depth	platinum	AdTech	depth	L
DL01	-39	-0	-3	2.3	depth	platinum	AdTech	depth	L
DL02	-35.428571	-3.428571	-3	2.3	depth	platinum	AdTech	depth	L
DL03	-31.857143	-6.857143	-3	2.3	depth	platinum	AdTech	depth	L
DL04	-28.285714	-10.285714	-3	2.3	depth	platinum	AdTech	depth	L
DL05	-24.714286	-13.714286	-3	2.3	depth	platinum	AdTech	depth	L
DL06	-21.142857	-17.142857	-3	2.3	depth	platinum	AdTech	depth	L
DL07	-17.571429	-20.571429	-3	2.3	depth	platinum	AdTech	depth	L
DL08	-14	-24	-3	2.3	depth	platinum	AdTech	depth	L
DPM01	-26	-25	-5	2.3	depth	platinum	AdTech	depth	L
DPM02	-29.428571	-21.428571	-4.857143	2.3	depth	platinum	AdTech	depth	L
DPM03	-32.857143	-17.857143	-4.714286	2.3	depth	platinum	AdTech	depth	L
DPM04	-36.285714	-14.285714	-4.571429	2.3	depth	platinum	AdTech	depth	L
DPM05	-39.714286	-10.714286	-4.428571	2.3	depth	platinum	AdTech	depth	L
DPM06	-43.142857	-7.142857	-4.285714	2.3	depth	platinum	AdTech	depth	L
DPM07	-46.571429	-3.571429	-4.142857	2.3	depth	platinum	AdTech	depth	L
DPM08	-50	-0	-4	2.3	depth	platinum	AdTech	depth	L
DAI01	-29	21	-2	2.3	depth	platinum	AdTech	depth	L
DAI02	-33	24	-2	2.3	depth	platinum	AdTech	depth	L
DAI03	-37	27	-2	2.3	depth	platinum	AdTech	depth	L
DAI04	-41	30	-2	2.3	depth	platinum	AdTech	depth	L
DPI01	-28	7	4	2.3	depth	platinum	AdTech	depth	L
DPI02	-32	9.666667	3.333333	2.3	depth	platinum	AdTech	depth	L
DPI03	-36	12.333333	2.666667	2.3	depth	platinum	AdTech	depth	L
DPI04	-40	15	2	2.3	depth	platinum	AdTech	depth	L
